matchid,date,surface,player1_name,player2_name,target,elo_diff,surface_elo_diff,fatigue_diff,odds_diff,h2h_wins_diff,win_pct_3m_diff,dominance_roll_diff,recent_matches_30d_diff,days_since_last_diff,tournament_strength,ace_pct_diff,df_pct_diff,first_serve_pct_diff,first_serve_win_pct_diff,second_serve_win_pct_diff,bp_saved_pct_diff,avgw,avgl,implied_prob_w,implied_prob_l,model_prob_p1,model_prob_p2,implied_prob_p1,implied_prob_p2,prob_diff_p1,prob_diff_p2
24325,2024-08-24,Hard,Alex Michelsen,Lorenzo Sonego,0,-2.81,80.98,55.38,-0.92,0,-7.57,-5.99,4,0,2,-7.43,-2.55,-12.82,-42.65,6.25,50.0,1.96,1.04,0.5102040816326531,0.9615384615384615,0.0060483734,0.9939516,0.9615384615384615,0.5102040816326531,-0.9554900881261206,0.48374753703876416
24342,2024-08-26,Hard,Sebastian Ofner,Francisco Cerundolo,0,-135.05,-260.2,-17.0,1.85,-1,-11.66,9.17,-3,28,5,5.45,-2.17,-1.56,-3.7,-10.26,-4.55,2.425,0.575,0.4123711340206186,1.7391304347826089,0.020828161,0.9791718,1.7391304347826089,0.4123711340206186,-1.7183022733939732,0.5668006785137136
24336,2024-08-26,Hard,Alexei Popyrin,Soon Woo Kwon,1,41.61,72.63,21.82,-5.51,0,56.25,10.71,7,-30,5,12.6,-6.93,-4.74,24.58,24.58,40.0,4.255,-1.255,0.23501762632197415,-0.7968127490039841,0.9994611,0.0005388856,0.23501762632197415,-0.7968127490039841,0.7644434880846116,0.7973516345973984
24352,2024-08-26,Hard,Luciano Darderi,Sebastian Baez,0,-6.83,-26.13,-4.75,0.47,-2,5.29,7.42,1,0,5,3.22,4.51,-19.8,0.31,-7.05,-21.18,1.7349999999999999,1.2650000000000001,0.5763688760806917,0.7905138339920947,0.01596157,0.9840384,0.7905138339920947,0.5763688760806917,-0.7745522633268545,0.4076695364902617
24344,2024-08-26,Hard,Tomas Martin Etcheverry,Giovanni Mpetshi Perricard,1,-72.86,-58.85,42.27,-0.66,-1,-2.59,-14.41,2,-8,5,0.67,-14.43,18.97,17.44,42.35,-64.29,1.83,1.17,0.5464480874316939,0.8547008547008548,0.9987166,0.0012834072,0.5464480874316939,0.8547008547008548,0.45226850535700236,-0.8534174474895511
24349,2024-08-26,Hard,Christopher Eubanks,Arthur Rinderknech,0,-143.93,-260.06,38.05,0.55,1,-1.15,5.47,-5,-1,5,-4.56,1.31,3.89,-2.97,-10.57,27.78,1.775,1.225,0.5633802816901409,0.8163265306122448,0.19058828,0.8094117,0.8163265306122448,0.5633802816901409,-0.6257382500536587,0.24603142285011181
24332,2024-08-26,Hard,Alexander Bublik,Juncheng Shang,0,15.47,30.15,-19.84,0.53,1,-18.84,0.96,-4,14,5,11.79,1.07,-6.08,10.62,-17.19,5.45,1.7650000000000001,1.2349999999999999,0.56657223796034,0.8097165991902835,0.43941197,0.560588,0.8097165991902835,0.56657223796034,-0.3703046311975009,-0.005984235755444933
24333,2024-08-26,Hard,Dominic Thiem,Ben Shelton,0,83.65,-9.11,-48.33,8.41,0,-57.14,-10.52,-10,25,5,-10.96,4.25,-27.53,-23.67,-31.0,-45.45,5.705,-2.705,0.175284837861525,-0.36968576709796674,0.0007339529,0.999266,-0.36968576709796674,0.175284837861525,0.37041972000907175,0.8239811905427108
24328,2024-08-26,Hard,Francisco Comesana,Dominic Stricker,1,148.81,90.33,-11.35,1.81,0,15.0,-5.92,-1,1,5,1.25,-3.96,18.26,1.44,-5.51,29.17,2.4050000000000002,0.595,0.41580041580041577,1.680672268907563,0.9237502,0.07624978,0.41580041580041577,1.680672268907563,0.5079498059288627,-1.6044224906368416
24345,2024-08-26,Hard,Alexandre Muller,Adam Walton,1,-325.58,-256.41,12.81,-1.27,0,4.17,-17.65,0,-1,5,0.24,-1.36,3.57,0.22,-5.32,49.23,2.135,0.865,0.468384074941452,1.1560693641618498,0.7552539,0.24474609,0.468384074941452,1.1560693641618498,0.28686983607691957,-0.9113232751802214
24339,2024-08-26,Hard,Taylor Fritz,Camilo Ugo Carabelli,1,290.15,63.64,11.69,-19.23,0,48.68,27.49,2,-16,5,11.89,-6.23,15.97,17.15,16.33,13.64,11.115,-8.115,0.0899685110211426,-0.12322858903265557,0.9985267,0.0014733076,0.0899685110211426,-0.12322858903265557,0.9085581813692993,0.12470189664221368
24331,2024-08-26,Hard,Jan Choinski,Roberto Carballes Baena,0,-402.6,180.24,0.0,1.18,0,-45.45,7.45,-1,29,5,-5.26,-1.73,11.22,-9.22,-6.6,-15.69,2.09,0.91,0.47846889952153115,1.0989010989010988,0.021442687,0.9785573,1.0989010989010988,0.47846889952153115,-1.0774584117621837,0.5000883891251668
24338,2024-08-26,Hard,Andrey Rublev,Thiago Seyboth Wild,1,437.52,296.93,3.82,-6.76,1,3.34,0.83,8,4,5,12.89,-2.97,9.04,8.48,26.47,16.67,4.88,-1.88,0.20491803278688525,-0.5319148936170213,0.9976059,0.0023940802,0.20491803278688525,-0.5319148936170213,0.7926878870510664,0.5343089737790696
24326,2024-08-26,Hard,Maximilian Marterer,Alexander Zverev,0,-584.62,-361.74,-60.6,14.84,-1,-56.92,6.11,-7,32,5,-12.28,-0.94,4.12,-18.6,-8.61,-23.21,8.92,-5.92,0.11210762331838565,-0.16891891891891891,0.002178987,0.99782103,-0.16891891891891891,0.11210762331838565,0.17109790594140822,0.8857134096825604
24335,2024-08-26,Hard,Bu Yunchaokete,Casper Ruud,0,-191.68,-89.82,-7.59,2.9,0,-58.33,2.97,-2,315,5,-5.76,-5.42,-3.16,-20.7,-24.15,0.0,2.95,0.050000000000000044,0.3389830508474576,19.999999999999982,0.0005545428,0.99944544,19.999999999999982,0.3389830508474576,-19.999445457186066,0.6604623875375522
24341,2024-08-26,Hard,Lorenzo Musetti,Reilly Opelka,1,141.86,106.9,-1.77,-1.48,-3,23.91,-25.05,-1,3,5,-10.9,-2.14,-10.0,2.6,24.27,-13.64,2.24,0.76,0.4464285714285714,1.3157894736842106,0.88088983,0.11911017,0.4464285714285714,1.3157894736842106,0.43446126154490883,-1.1966793066576908
24337,2024-08-26,Hard,Pedro Martinez,Maks Kasnikowski,1,-218.34,-179.34,0.0,-0.16,0,36.36,48.32,1,19,5,2.25,4.81,1.34,6.62,11.79,-5.56,1.58,1.42,0.6329113924050632,0.7042253521126761,0.9713613,0.02863872,0.6329113924050632,0.7042253521126761,0.33844988708254664,-0.675586631600286
24351,2024-08-26,Hard,Holger Rune,Brandon Nakashima,0,182.58,121.5,30.72,-1.02,-1,12.86,-6.99,0,-3,5,-12.69,4.58,-27.84,-13.98,-21.32,-38.46,2.01,0.99,0.49751243781094534,1.0101010101010102,0.0009857884,0.9990142,1.0101010101010102,0.49751243781094534,-1.0091152216867554,0.5015017609691145
24343,2024-08-26,Hard,Yoshihito Nishioka,Miomir Kecmanovic,0,0.49,32.99,12.42,-0.31,0,33.52,-4.62,2,-2,5,1.2,-2.87,-7.31,0.27,2.54,9.58,1.655,1.345,0.6042296072507553,0.7434944237918216,0.5509263,0.44907367,0.7434944237918216,0.6042296072507553,-0.19256809608643832,-0.15515593495613855
24329,2024-08-26,Hard,Thiago Monteiro,Ugo Humbert,0,-147.05,-169.3,-11.67,5.08,1,3.85,0.19,-3,21,5,-12.61,1.85,5.31,-17.29,-5.96,25.0,4.04,-1.04,0.24752475247524752,-0.9615384615384615,0.0036427407,0.99635726,-0.9615384615384615,0.24752475247524752,0.9651812021978772,0.7488325096593045
24330,2024-08-26,Hard,Hugo Grenier,Mitchell Krueger,0,184.33,198.28,0.0,0.4,0,-50.0,-1.36,-2,106,5,6.12,3.42,4.51,-0.46,-19.38,-7.14,1.7,1.3,0.5882352941176471,0.7692307692307692,0.06329143,0.93670857,0.7692307692307692,0.5882352941176471,-0.7059393387574415,0.3484732754090253
24347,2024-08-26,Hard,Grigor Dimitrov,Kyrian Jacquet,1,122.83,98.94,10.99,-9.33,0,61.54,60.75,3,11,5,12.63,6.5,-19.92,33.51,4.11,20.83,6.165,-3.165,0.16220600162206,-0.315955766192733,0.99356776,0.0064322352,0.16220600162206,-0.315955766192733,0.8313617631370037,0.3223880014336693
24340,2024-08-26,Hard,Jiri Lehecka,Marton Fucsovics,1,100.76,87.0,10.18,-1.16,1,41.67,9.3,1,4,5,-6.15,-2.96,-3.1,13.13,-3.65,4.76,2.08,0.92,0.4807692307692307,1.0869565217391304,0.92956877,0.07043123,0.4807692307692307,1.0869565217391304,0.4487995367783767,-1.0165252892867378
24334,2024-08-26,Hard,Albert Ramos,Matteo Berrettini,0,-375.14,-45.05,-9.57,18.1,-1,-80.0,-16.07,-2,30,5,-18.32,-3.42,-3.55,-27.85,3.27,-5.56,10.55,-7.550000000000001,0.0947867298578199,-0.1324503311258278,0.0024749907,0.99752504,-0.1324503311258278,0.0947867298578199,0.134925321799191,0.9027383064771716
24350,2024-08-26,Hard,Rinky Hijikata,Alejandro Davidovich Fokina,1,-27.98,-20.38,38.37,1.99,0,-7.14,4.17,-1,-9,5,1.88,1.88,-10.06,8.47,1.77,6.25,2.495,0.505,0.4008016032064128,1.9801980198019802,0.93377805,0.06622195,0.4008016032064128,1.9801980198019802,0.5329764443552327,-1.9139760673636257
24348,2024-08-26,Hard,Dominik Koepfer,Alexander Shevchenko,0,-107.34,-157.9,-8.58,-0.88,-1,15.0,0.78,-1,35,5,-6.33,-0.28,2.53,-0.54,-17.18,0.69,1.94,1.06,0.5154639175257733,0.9433962264150942,0.09667631,0.9033237,0.9433962264150942,0.5154639175257733,-0.8467199140281046,0.38785979243897895
24327,2024-08-26,Hard,Roberto Bautista Agut,Luca Nardi,1,186.07,126.41,0.0,-2.87,0,30.0,-0.34,1,-8,5,3.32,-0.05,-3.15,6.89,2.55,18.83,2.935,0.06499999999999995,0.34071550255536626,15.384615384615397,0.97070944,0.029290557,0.34071550255536626,15.384615384615397,0.6299939405369799,-15.355324827707744
24346,2024-08-26,Hard,Gael Monfils,Diego Schwartzman,1,84.17,69.57,36.63,-3.33,-1,58.33,16.63,4,-100,5,11.48,2.39,-9.76,25.04,3.57,33.33,3.165,-0.16500000000000004,0.315955766192733,-6.06060606060606,0.9969555,0.003044486,0.315955766192733,-6.06060606060606,0.6809997477614296,6.063650546651897
24379,2024-08-27,Hard,Denis Shapovalov,Botic Van De Zandschulp,0,-10.68,-35.13,-9.0,-2.41,1,20.52,10.02,4,11,5,4.04,5.73,-7.75,-2.12,-16.43,-22.5,2.705,0.29499999999999993,0.36968576709796674,3.389830508474577,0.011142858,0.98885715,3.389830508474577,0.36968576709796674,-3.3786876501704937,0.6191713829798531
24375,2024-08-27,Hard,Hugo Gaston,Facundo Diaz Acosta,0,12.68,-206.19,6.54,-0.66,2,12.7,-4.47,0,-21,5,-1.78,2.32,-14.24,-21.32,-30.17,-29.55,1.83,1.17,0.5464480874316939,0.8547008547008548,0.00021830054,0.9997817,0.8547008547008548,0.5464480874316939,-0.8544825541591083,0.4533336403591386
24354,2024-08-27,Hard,Jan Lennard Struff,Laslo Djere,0,63.95,29.66,2.5,-2.87,1,33.93,5.65,0,5,5,-2.3,4.39,-3.73,3.74,-10.53,-22.22,2.935,0.06499999999999995,0.34071550255536626,15.384615384615397,0.07786545,0.9221345,15.384615384615397,0.34071550255536626,-15.306749933041072,0.5814190160679857
24377,2024-08-27,Hard,Arthur Fils,Learner Tien,1,148.37,155.25,-32.52,-1.95,0,-4.41,15.07,-1,8,5,2.68,-2.85,1.15,22.08,-4.44,-6.02,2.475,0.525,0.40404040404040403,1.9047619047619047,0.9945739,0.005426109,0.40404040404040403,1.9047619047619047,0.5905334871224683,-1.899335795924777
24370,2024-08-27,Hard,Jack Draper,Zhizhen Zhang,1,325.1,374.33,36.81,-2.49,0,20.0,-4.32,3,-3,5,8.18,0.18,-5.45,29.44,43.42,70.0,2.745,0.2549999999999999,0.36429872495446264,3.921568627450982,0.99938226,0.00061774254,0.36429872495446264,3.921568627450982,0.6350835325070852,-3.92095088491253
24353,2024-08-27,Hard,Frances Tiafoe,Aleksandar Kovacevic,1,54.79,50.49,59.7,-4.45,1,15.56,-4.72,7,-5,5,-4.78,-0.63,5.42,4.21,10.54,3.57,3.725,-0.7250000000000001,0.2684563758389262,-1.379310344827586,0.9778261,0.022173882,0.2684563758389262,-1.379310344827586,0.709369742630312,1.4014842263583478
24372,2024-08-27,Hard,Mackenzie Mcdonald,Jannik Sinner,0,-411.92,-279.65,-58.29,16.88,-3,-46.96,-2.29,-5,12,5,-7.62,0.8,2.84,-20.61,-6.1,-16.97,9.94,-6.9399999999999995,0.1006036217303823,-0.1440922190201729,0.002283645,0.99771637,-0.1440922190201729,0.1006036217303823,0.14637586411547657,0.8971127455143382
24363,2024-08-27,Hard,Tristan Schoolkate,Taro Daniel,1,-62.56,-121.21,1.19,0.82,0,0.0,10.2,-1,-1,5,6.72,0.82,5.14,2.1,-2.11,-5.56,1.91,1.09,0.5235602094240838,0.9174311926605504,0.57391953,0.42608047,0.5235602094240838,0.9174311926605504,0.05035932525914377,-0.49135072734377794
24376,2024-08-27,Hard,Marcos Giron,Alex De Minaur,0,-183.06,-145.12,10.82,2.66,2,-18.57,7.28,2,-34,5,-5.03,-4.29,8.27,-3.43,-9.97,-12.09,2.83,0.16999999999999993,0.35335689045936397,5.882352941176473,0.041333295,0.9586667,5.882352941176473,0.35335689045936397,-5.841019645771562,0.6053097917839831
24464,2024-09-19,Hard,Adrian Mannarino,Terence Atmane,1,-118.66,-30.61,0.0,0.31,0,10.0,-2.01,3,-95,2,-3.9,-5.8,10.95,16.23,-6.24,32.32,1.655,1.345,0.6042296072507553,0.7434944237918216,0.99584395,0.004156053,0.6042296072507553,0.7434944237918216,0.3916143396829911,-0.739338370725568
24357,2024-08-27,Hard,Novak Djokovic,Radu Albot,1,835.75,410.07,0.0,-23.55,0,56.82,4.19,-2,18,5,7.49,8.82,-25.06,16.15,18.36,4.17,13.275,-10.275,0.07532956685499058,-0.097323600973236,0.99595696,0.0040430427,0.07532956685499058,-0.097323600973236,0.9206273904852499,0.10136664363299552
24356,2024-08-27,Hard,Sumit Nagal,Tallon Griekspoor,0,-274.91,-226.32,-1.22,3.2,0,-8.34,-19.9,-1,-5,5,-10.07,-0.78,11.08,-25.38,-7.18,12.12,3.1,-0.10000000000000009,0.3225806451612903,-9.999999999999991,0.0021965893,0.9978034,-9.999999999999991,0.3225806451612903,10.002196589251971,0.6752227448648023
24355,2024-08-27,Hard,Arthur Cazaux,Pablo Carreno Busta,1,-125.58,58.14,-52.64,0.8,0,-35.07,9.38,-7,4,5,13.5,-5.5,-10.24,23.33,24.81,37.78,1.9,1.1,0.5263157894736842,0.9090909090909091,0.9987406,0.0012593865,0.5263157894736842,0.9090909090909091,0.4724248239868566,-0.9078315225514498
24386,2024-08-27,Hard,Nicolas Jarry,Christopher Oconnell,0,177.68,-40.07,-7.84,-1.26,0,-33.33,3.74,-2,7,5,1.37,2.42,9.29,-1.85,-8.21,-5.0,2.13,0.87,0.4694835680751174,1.1494252873563218,0.18546323,0.81453675,1.1494252873563218,0.4694835680751174,-0.9639620525741028,0.3450531822415025
24368,2024-08-27,Hard,Alex Michelsen,Eliot Spizzirri,1,57.08,-17.77,83.57,-2.97,0,7.14,7.66,11,-38,5,3.75,-0.3,1.8,24.77,13.89,12.09,2.9850000000000003,0.014999999999999902,0.3350083752093802,66.6666666666671,0.9988142,0.0011857748,0.3350083752093802,66.6666666666671,0.6638058499874582,-66.66548089186394
24380,2024-08-27,Hard,Max Purcell,Aleksandar Vukic,1,4.97,-6.18,-24.31,0.44,-1,-8.82,-3.83,-1,7,5,-7.72,-1.64,-2.08,6.92,12.22,19.44,1.72,1.28,0.5813953488372093,0.78125,0.9895551,0.0104448795,0.5813953488372093,0.78125,0.4081597716309303,-0.7708051204681396
24383,2024-08-27,Hard,Hamad Medjedovic,Fabian Marozsan,0,-115.21,-58.55,-39.57,0.37,1,6.67,10.4,-5,28,5,-0.66,-0.7,4.97,0.54,-15.96,0.0,1.685,1.315,0.5934718100890207,0.7604562737642586,0.18339285,0.8166071,0.7604562737642586,0.5934718100890207,-0.5770634212194741,0.22313530756387234
24364,2024-08-27,Hard,Felix Auger Aliassime,Jakub Mensik,0,22.19,12.53,29.25,-2.67,1,-4.55,1.81,4,-22,5,-0.33,7.01,1.4,-20.34,-2.64,12.5,2.835,0.16500000000000004,0.3527336860670194,6.06060606060606,0.0052616685,0.99473834,6.06060606060606,0.3527336860670194,-6.055344392136303,0.6420046543107882
24374,2024-08-27,Hard,Federico Coria,Nuno Borges,0,-69.06,-58.09,-20.57,6.27,0,-57.14,-19.66,-5,1,5,-8.79,-2.97,13.02,-20.59,-27.11,20.0,4.635,-1.6349999999999998,0.21574973031283712,-0.6116207951070337,0.0016234145,0.9983766,-0.6116207951070337,0.21574973031283712,0.613244209563878,0.7826268775820604
24362,2024-08-27,Hard,Thanasi Kokkinakis,Stefanos Tsitsipas,1,-331.81,-253.15,-21.21,1.64,-1,-1.58,3.41,2,5,5,4.59,0.49,-0.32,7.05,2.53,16.67,2.32,0.68,0.4310344827586207,1.4705882352941175,0.941803,0.05819702,0.4310344827586207,1.4705882352941175,0.5107684957570042,-1.4123912138097425
24381,2024-08-27,Hard,Corentin Moutet,Sebastian Korda,0,-124.24,-49.51,22.65,3.15,-1,-23.91,-8.86,-7,-7,5,-2.38,3.39,-3.62,-17.98,-15.56,-31.87,3.075,-0.07499999999999996,0.3252032520325203,-13.333333333333341,0.0014702687,0.99852973,-13.333333333333341,0.3252032520325203,13.334803602037338,0.6733264801948051
24361,2024-08-27,Hard,Mariano Navone,Daniel Altmaier,1,274.12,55.76,16.75,0.66,0,-10.0,-25.39,3,-28,5,-3.85,-2.88,-7.69,-5.28,21.75,3.3,1.83,1.17,0.5464480874316939,0.8547008547008548,0.7463944,0.2536056,0.5464480874316939,0.8547008547008548,0.19994630839655314,-0.6010952505291018
24485,2024-09-19,Hard,Bu Yunchaokete,Hugo Gaston,1,128.13,130.32,0.0,-1.18,0,-50.0,4.56,-1,1,2,8.94,0.15,10.3,15.86,12.02,4.17,2.09,0.91,0.47846889952153115,1.0989010989010988,0.9967794,0.0032206178,0.47846889952153115,1.0989010989010988,0.5183104827073202,-1.09568048112995
24366,2024-08-27,Hard,Fabio Fognini,Tomas Machac,0,17.16,12.3,-7.66,3.01,0,29.55,-6.83,-2,21,5,-5.81,4.43,-7.51,-8.33,-27.36,-71.43,3.005,-0.004999999999999893,0.3327787021630616,-200.00000000000426,0.0016662126,0.9983338,-200.00000000000426,0.3327787021630616,200.00166621257512,0.6655551095968871
24373,2024-08-27,Hard,Matteo Arnaldi,Zachary Svajda,1,192.69,197.88,-20.29,-2.02,0,16.67,-1.11,2,7,5,12.05,1.03,7.91,26.1,-0.54,47.22,2.51,0.49,0.39840637450199207,2.0408163265306123,0.9983463,0.0016536713,0.39840637450199207,2.0408163265306123,0.5999399542333594,-2.039162655265964
24360,2024-08-27,Hard,Constant Lestienne,Jordan Thompson,0,-319.62,-341.3,-11.89,4.94,0,-63.16,-15.16,-7,-3,5,-12.3,7.69,-6.55,-15.11,-27.65,-37.5,3.97,-0.9700000000000002,0.2518891687657431,-1.0309278350515463,0.0009395003,0.9990605,-1.0309278350515463,0.2518891687657431,1.0318673353368588,0.7471713428233072
24371,2024-08-27,Hard,Roman Safiullin,Matthew Forbes,1,-193.7,-193.21,26.01,-21.14,0,33.33,59.6,3,5,5,2.33,-1.4,-5.96,15.41,13.92,17.53,12.07,-9.07,0.08285004142502071,-0.11025358324145534,0.99605894,0.003941059,0.08285004142502071,-0.11025358324145534,0.9132088994624304,0.11419464235400417
24367,2024-08-27,Hard,Karen Khachanov,Daniel Evans,0,172.83,125.39,2.27,-3.1,-4,30.0,5.98,4,3,5,0.33,-1.96,4.06,-10.0,7.32,-9.66,3.05,-0.050000000000000044,0.3278688524590164,-19.999999999999982,0.07421399,0.925786,-19.999999999999982,0.3278688524590164,20.07421398907898,0.5979171659125656
24378,2024-08-27,Hard,Daniil Medvedev,Dusan Lajovic,1,442.87,280.21,8.82,-10.47,-1,18.68,0.69,2,-21,5,10.27,6.93,-9.42,11.43,-1.38,29.55,6.735,-3.7350000000000003,0.14847809948032664,-0.2677376171352075,0.95875067,0.041249335,0.14847809948032664,-0.2677376171352075,0.810272565707509,0.3089869519473718
24358,2024-08-27,Hard,Timofey Skatov,Hubert Hurkacz,0,-353.53,-330.39,-28.66,4.5,0,-2.08,-28.35,-6,30,5,-23.25,0.47,4.21,-15.58,-7.17,16.67,3.75,-0.75,0.26666666666666666,-1.3333333333333333,0.014706688,0.9852933,-1.3333333333333333,0.26666666666666666,1.3480400213350852,0.7186266620953878
24385,2024-08-27,Hard,Zizou Bergs,Pavel Kotov,1,-3.84,1.65,-3.48,-0.34,0,0.0,4.73,0,0,5,0.23,-0.07,0.64,4.77,3.79,-13.64,1.67,1.33,0.5988023952095809,0.7518796992481203,0.8384873,0.16151267,0.5988023952095809,0.7518796992481203,0.23968493188926554,-0.5903670263469667
24365,2024-08-27,Hard,Quentin Halys,Otto Virtanen,0,-132.22,-185.0,0.0,-0.28,0,25.0,11.86,0,-18,5,3.06,4.6,1.53,-13.46,-24.02,-31.25,1.6400000000000001,1.3599999999999999,0.6097560975609756,0.7352941176470589,0.0007462338,0.99925375,0.7352941176470589,0.6097560975609756,-0.7345478838508237,0.3894976522864365
24359,2024-08-27,Hard,David Goffin,Alejandro Tabilo,1,72.12,28.84,45.17,0.62,0,-14.29,-7.18,3,-10,5,8.47,2.25,7.15,6.01,7.31,-11.28,1.81,1.19,0.5524861878453039,0.8403361344537815,0.95021474,0.049785256,0.5524861878453039,0.8403361344537815,0.3977285557688929,-0.7905508780679783
24369,2024-08-27,Hard,Borna Coric,Adrian Mannarino,0,94.85,-15.4,11.37,-2.18,-4,35.35,6.35,2,-1,5,4.39,2.96,0.99,-9.73,-10.56,-33.33,2.59,0.4099999999999999,0.3861003861003861,2.439024390243903,0.003467094,0.9965329,2.439024390243903,0.3861003861003861,-2.4355572963235677,0.610432530922319
24384,2024-08-27,Hard,Jaume Munar,Gabriel Diallo,0,-110.13,-138.64,26.41,0.02,0,12.5,-9.43,1,-13,5,-12.72,1.25,-1.41,-9.81,11.46,6.67,1.51,1.49,0.6622516556291391,0.6711409395973155,0.35878912,0.6412109,0.6711409395973155,0.6622516556291391,-0.31235182345313517,-0.021040741970997034
24382,2024-08-27,Hard,James Duckworth,Flavio Cobolli,0,-156.1,-252.6,-5.82,2.21,0,-14.55,8.74,-6,-3,5,-4.89,1.82,3.01,-8.85,-11.64,-35.0,2.605,0.395,0.3838771593090211,2.531645569620253,0.0046510287,0.995349,2.531645569620253,0.3838771593090211,-2.526994540957333,0.6114718306545104
24401,2024-08-28,Hard,Roberto Bautista Agut,Ben Shelton,0,51.12,-16.91,-6.55,3.87,-1,-0.76,-15.94,-8,0,5,-19.61,2.06,-9.58,-19.75,-10.52,-30.0,3.435,-0.43500000000000005,0.29112081513828236,-2.2988505747126435,0.001297505,0.99870247,-2.2988505747126435,0.29112081513828236,2.300148079703005,0.7075816513496022
24393,2024-08-28,Hard,Sebastian Baez,Tallon Griekspoor,0,18.02,86.37,33.58,0.95,1,-3.29,-19.91,1,1,5,-12.5,-10.12,7.44,-37.78,-20.0,-27.27,1.975,1.025,0.5063291139240506,0.9756097560975611,0.0014595836,0.9985404,0.9756097560975611,0.5063291139240506,-0.9741501724574625,0.4922112875346897
24399,2024-08-28,Hard,Juncheng Shang,Roberto Carballes Baena,1,76.9,113.58,-1.16,-1.98,0,21.22,8.8,3,0,5,3.07,-4.68,-5.39,31.97,-0.84,9.41,2.49,0.51,0.4016064257028112,1.9607843137254901,0.9962159,0.00378412,0.4016064257028112,1.9607843137254901,0.5946094542143336,-1.9570001936426349
24394,2024-08-28,Hard,Arthur Cazaux,Brandon Nakashima,0,-85.54,65.24,6.2,2.48,0,-21.59,-4.75,-5,-1,5,-8.16,2.33,-13.65,-2.27,-24.36,-57.14,2.74,0.26,0.36496350364963503,3.846153846153846,0.0027562615,0.99724376,3.846153846153846,0.36496350364963503,-3.843397584654247,0.6322802583666614
24388,2024-08-28,Hard,Carlos Alcaraz,Li Tu,1,557.92,351.77,12.67,-25.03,0,86.67,-20.94,1,-31,5,7.24,-0.51,5.74,20.3,23.12,3.51,14.015,-11.015,0.07135212272565108,-0.09078529278256922,0.99729997,0.0027000308,0.07135212272565108,-0.09078529278256922,0.9259478464706685,0.09348532358624964
24390,2024-08-28,Hard,Jiri Lehecka,Mitchell Krueger,1,360.95,367.68,0.41,-3.05,1,8.33,4.12,1,0,5,12.22,5.5,-3.8,4.42,-2.11,-3.57,3.025,-0.02499999999999991,0.3305785123966942,-40.00000000000014,0.6014332,0.39856678,0.3305785123966942,-40.00000000000014,0.27085470512878795,40.39856678247466
24398,2024-08-28,Hard,Ugo Humbert,Francisco Comesana,0,-36.69,17.47,-21.76,-6.08,0,0.0,2.88,2,0,5,2.81,2.12,-6.29,-7.32,-3.23,11.54,4.54,-1.54,0.22026431718061673,-0.6493506493506493,0.033572283,0.96642774,-0.6493506493506493,0.22026431718061673,0.6829229319927754,0.7461634262542893
24396,2024-08-28,Hard,Alexander Shevchenko,Frances Tiafoe,0,-43.06,-40.04,-59.74,4.34,0,-28.57,-9.09,-10,1,5,-2.46,10.94,-21.21,-15.85,-17.12,-25.45,3.67,-0.6699999999999999,0.2724795640326976,-1.492537313432836,0.00077891763,0.9992211,-1.492537313432836,0.2724795640326976,1.4933162310635046,0.7267415224693776
24392,2024-08-28,Hard,Rinky Hijikata,Grigor Dimitrov,0,-208.76,-168.3,58.01,6.35,-2,-14.29,-8.41,2,0,5,-17.44,-5.98,9.61,-31.43,-27.0,50.0,4.675,-1.6749999999999998,0.21390374331550802,-0.5970149253731344,0.0010607338,0.9989393,-0.5970149253731344,0.21390374331550802,0.5980756591776136,0.7850355324260692
24387,2024-08-28,Hard,Mattia Bellucci,Stan Wawrinka,1,-126.86,-59.49,0.0,-1.61,0,16.67,6.63,2,-15,5,4.42,-5.82,16.92,8.76,9.67,16.67,2.305,0.695,0.4338394793926247,1.4388489208633095,0.9936992,0.006300807,0.4338394793926247,1.4388489208633095,0.5598597136081688,-1.432548113864103
24402,2024-08-28,Hard,Lorenzo Musetti,Miomir Kecmanovic,1,48.53,9.41,-7.24,-1.54,2,35.0,-1.16,-2,0,5,5.3,0.79,12.49,-4.08,-1.48,7.26,2.27,0.73,0.44052863436123346,1.36986301369863,0.7323302,0.2676698,0.44052863436123346,1.36986301369863,0.291801568695102,-1.1021932167549655
24395,2024-08-28,Hard,Alexander Zverev,Alexandre Muller,1,680.66,398.44,25.49,-11.8,0,33.34,9.12,5,0,5,13.93,1.45,-0.08,17.88,10.94,-16.67,7.4,-4.4,0.13513513513513511,-0.22727272727272727,0.9930934,0.0069066286,0.13513513513513511,-0.22727272727272727,0.8579582362561613,0.23417935588143088
24403,2024-08-28,Hard,Casper Ruud,Gael Monfils,1,84.67,-14.6,-32.78,-1.05,0,-3.21,2.02,-2,0,5,-5.12,-9.9,16.46,-3.19,14.24,-50.0,2.025,0.975,0.4938271604938272,1.0256410256410258,0.7584666,0.2415334,0.4938271604938272,1.0256410256410258,0.26463944087793795,-0.7841076270127909
24400,2024-08-28,Hard,Pedro Martinez,Alexei Popyrin,0,-80.88,-87.03,37.46,3.82,2,-17.05,-19.19,-6,0,5,-17.51,0.52,0.81,-30.89,-15.0,18.75,3.41,-0.4099999999999999,0.29325513196480935,-2.439024390243903,0.0012971616,0.9987028,-2.439024390243903,0.29325513196480935,2.440321551809065,0.7054476921509438
